run_id,task_id,domain,intent_complexity,context_depth,failure_profile,router_name,success,total_turns,wall_events,silent_failures_injected,silent_failures_recovered,total_cost_usd,total_routing_overhead_ms,total_inference_latency_ms,recorded_at_utc
file_edit_simulation:complex_multi_tool:near_wall:none:seed0:commercial_cloud:repeat0,file_edit_simulation:complex_multi_tool:near_wall:none:seed0,file_edit_simulation,complex_multi_tool,near_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T06:04:22.676442+00:00
file_edit_simulation:complex_multi_tool:over_wall:none:seed0:static_semantic:repeat0,file_edit_simulation:complex_multi_tool:over_wall:none:seed0,file_edit_simulation,complex_multi_tool,over_wall,none,static_semantic,False,2,2,0,0,0.0,0.3252559690736234,344052.58970698924,2026-06-25T06:10:06.744269+00:00
file_edit_simulation:complex_multi_tool:over_wall:none:seed0:context_aware:repeat0,file_edit_simulation:complex_multi_tool:over_wall:none:seed0,file_edit_simulation,complex_multi_tool,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T06:15:06.843843+00:00
file_edit_simulation:complex_multi_tool:over_wall:none:seed0:commercial_cloud:repeat0,file_edit_simulation:complex_multi_tool:over_wall:none:seed0,file_edit_simulation,complex_multi_tool,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T06:20:52.666638+00:00
ambiguous_intent:trivial:shallow:none:seed0:static_semantic:repeat0,ambiguous_intent:trivial:shallow:none:seed0,ambiguous_intent,trivial,shallow,none,static_semantic,True,4,0,0,0,0.0,0.2987729967571795,59730.024126998615,2026-06-25T06:21:52.413167+00:00
ambiguous_intent:trivial:shallow:none:seed0:context_aware:repeat0,ambiguous_intent:trivial:shallow:none:seed0,ambiguous_intent,trivial,shallow,none,context_aware,True,4,0,0,0,0.0,8135.91178599745,15754.500444076257,2026-06-25T06:22:16.310926+00:00
ambiguous_intent:trivial:shallow:none:seed0:commercial_cloud:repeat0,ambiguous_intent:trivial:shallow:none:seed0,ambiguous_intent,trivial,shallow,none,commercial_cloud,True,4,0,0,0,0.0,0.13103403034619987,85472.5809499796,2026-06-25T06:23:41.785550+00:00
ambiguous_intent:trivial:mid:none:seed0:static_semantic:repeat0,ambiguous_intent:trivial:mid:none:seed0,ambiguous_intent,trivial,mid,none,static_semantic,True,3,0,0,0,0.0,0.26746498770080507,160866.6805989924,2026-06-25T06:26:22.658460+00:00
ambiguous_intent:trivial:mid:none:seed0:context_aware:repeat0,ambiguous_intent:trivial:mid:none:seed0,ambiguous_intent,trivial,mid,none,context_aware,True,3,0,0,0,0.0,862.7098760043737,308135.0277499587,2026-06-25T06:31:31.663925+00:00
ambiguous_intent:trivial:mid:none:seed0:commercial_cloud:repeat0,ambiguous_intent:trivial:mid:none:seed0,ambiguous_intent,trivial,mid,none,commercial_cloud,True,1,0,0,0,0.0,0.04006299423053861,18658.210885012522,2026-06-25T06:31:50.323190+00:00
ambiguous_intent:trivial:near_wall:none:seed0:static_semantic:repeat0,ambiguous_intent:trivial:near_wall:none:seed0,ambiguous_intent,trivial,near_wall,none,static_semantic,True,1,0,0,0,0.0,0.2594570105429739,196816.62232399685,2026-06-25T06:35:07.149770+00:00
ambiguous_intent:trivial:near_wall:none:seed0:context_aware:repeat0,ambiguous_intent:trivial:near_wall:none:seed0,ambiguous_intent,trivial,near_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T06:40:07.151903+00:00
ambiguous_intent:trivial:near_wall:none:seed0:commercial_cloud:repeat0,ambiguous_intent:trivial:near_wall:none:seed0,ambiguous_intent,trivial,near_wall,none,commercial_cloud,True,1,0,0,0,0.0,0.04371299291960895,102671.17211598088,2026-06-25T06:41:49.824248+00:00
ambiguous_intent:trivial:over_wall:none:seed0:static_semantic:repeat0,ambiguous_intent:trivial:over_wall:none:seed0,ambiguous_intent,trivial,over_wall,none,static_semantic,True,2,1,0,0,0.0,0.2683450002223253,400568.20521401823,2026-06-25T06:48:30.403722+00:00
ambiguous_intent:trivial:over_wall:none:seed0:context_aware:repeat0,ambiguous_intent:trivial:over_wall:none:seed0,ambiguous_intent,trivial,over_wall,none,context_aware,False,0,0,0,0,0.0,0,0,2026-06-25T06:53:30.503470+00:00
ambiguous_intent:trivial:over_wall:none:seed0:commercial_cloud:repeat0,ambiguous_intent:trivial:over_wall:none:seed0,ambiguous_intent,trivial,over_wall,none,commercial_cloud,False,0,0,0,0,0.0,0,0,2026-06-25T07:01:02.613226+00:00
ambiguous_intent:moderate:shallow:none:seed0:static_semantic:repeat0,ambiguous_intent:moderate:shallow:none:seed0,ambiguous_intent,moderate,shallow,none,static_semantic,True,8,0,0,0,0.0,1.8388360331300646,205524.80924807605,2026-06-25T07:04:28.151803+00:00
ambiguous_intent:moderate:shallow:none:seed0:context_aware:repeat0,ambiguous_intent:moderate:shallow:none:seed0,ambiguous_intent,moderate,shallow,none,context_aware,True,6,0,0,0,0.0,10065.773759968579,83302.59164303425,2026-06-25T07:06:01.523023+00:00
